resblock_id,resblock_name,jiedao
id5011063202165,金龙新苑,周浦镇
id5011063202166,澧溪公寓,周浦镇
id5011063202227,复新小区,新泾镇
id5011063202229,爱法小天地,潍坊新村街道
id5011063202229,爱法珑庭,潍坊新村街道
id5011063202234,海霞佳苑,祝桥镇
id5011063202235,海南西弄62号,半淞园路街道
id5011063202241,安广苑,新场镇
id5011063202244,广中路374号,广中路街道
id5011063202258,莲园路310弄,北蔡镇
id5011063202272,当代万国府MOMA,江川路街道
id5011063202273,玉屏南路547号,周家桥街道
id5011063202291,保利佳苑,马桥镇
id5011063202327,盛世南苑,三林镇
id5011063202338,沪闵路176弄,江川路街道
id5011063202340,广中路558号,凉城新村街道
id5011063202341,玉屏南路39号,天山路街道
id5011063202344,青云路604号,宝山路街道
id5011063202365,福汇二村,惠南镇
id5011063202395,城林美苑,三林镇
id5011063202397,老沪太路230号,大宁路街道
id5011063202425,河东小区,江川路街道
id5011063202426,华夏二路201弄,川沙新镇
id5011063202427,世茂云图,康桥镇
id5011063202459,永宁路136弄,金桥镇
id5011063202529,汤巷雅苑,康桥镇
id5011063202553,东体育会路77号,欧阳路街道
id5011063202563,川环南路345弄,川沙新镇
id5011063202563,金星小区,川沙新镇
id5011063202646,钱仓路402弄,陆家嘴街道
id5011063202649,凯德新视界一期,万祥镇
id5011063202790,化工一四村,凌云路街道
id5011063202791,虬江路1110号,宝山路街道
id5011063202822,城南路374弄,川沙新镇
id5011063202824,海韵茗庭,高行镇
id5011063202929,新环东路65弄,新场镇
id5011063202930,远洋万和四季,惠南镇
id5011063203016,妙境二村,川沙新镇
id5011063203022,场中路10弄,江湾镇街道
id5011063203022,新北小区,江湾镇街道
id5011063203074,徐汇玺庭,田林街道
id5011063203093,长清路595弄,三林镇
id5011063203094,祥德路48弄,欧阳路街道
id5011063203095,广中路448号,广中路街道
id5011063203170,湖南路579弄,新华路街道
id5011063203175,金沙江路757号,长风新村街道
id5011063203194,蒋家桥路25弄,欧阳路街道
id5011063203199,朗诗未来街区,金汇镇
id5011063203200,汇华南园,周浦镇
id5011063203205,新湖青蓝国际,宝山路街道
id5011063203340,西藏北路979号,芷江西路街道
id5011063203405,上南路3984弄,东明路街道
id5011063203408,小桥里,七宝镇
id5011063203409,新德路379弄,川沙新镇
id5011063203460,黄山路77号,广中路街道
id5011063203495,永春中路135弄,大团镇
id5011063203505,尚海湾豪庭,斜土路街道
id5011063203505,尚海湾,斜土路街道
id5011063203508,莎海苑,惠南镇
id5011063203509,金玉佳苑,大团镇
id5011063203568,杨高南路2326弄,南码头路街道
id5011063203568,红莲小区,南码头路街道
id5011063203642,东港花苑三村,祝桥镇
id5011063203683,城南路361弄,川沙新镇
id5011063203700,施新路717弄,祝桥镇
id5011063203740,石笋小区,新场镇
id5011063203740,新环西路546弄,新场镇
id5011063203741,新城公寓,周浦镇
id5011063203742,浦江瑞和城,浦江镇
id5011063203915,西市街101弄,川沙新镇
id5011063203946,周东公寓,周浦镇
id5011063211353,浦东大道666号,陆家嘴街道
id5011063211689,浦东南路2366号,南码头路街道
id5011063213211,浦东大道2904号,沪东新村街道
id5011063280992,联美品悦,香花桥街道
id5011063417518,兰州路495弄,平凉路街道
id5011063435419,好日子大家园C区,顾村镇
id5011063435804,桃浦三村和乐苑,桃浦镇
id5011063435804,桃浦三村石榴苑,桃浦镇
id5011063494486,美诗邸,大场镇
id5011063538404,桃浦十村白丽路701弄,桃浦镇
id5011063538783,新凯城紫荆苑,泗泾镇
id5011063539918,长青路1至3单号,上钢新村街道
id5011063546716,中建公元名邸别墅,奉城镇
id5011063566740,合景万景峰,南桥镇
id5011063577600,凯佳公寓,川沙新镇
id5011063580465,大学里,安亭镇
id5011063581369,东亚阳光里,泥城镇
id5011063588254,金融家,唐镇
id5011063633281,紫菁庭,南汇新城镇
id5011063661255,佳源名人公馆,奉城镇
id5011063679002,保利蔚蓝林语,南汇新城镇
id5011063689108,合生财富海景公馆,山阳镇
id5011063709790,申亚乐庭,庄行镇
id5011063713937,万科南桥传奇,南桥镇
id5011063715958,馨雅名筑,南桥镇
id5011063717885,证大朱家角西镇,朱家角镇
id5011063717885,朱家角九间堂西苑公寓,朱家角镇
id5011063725795,东林豪庭,朱泾镇
id5011063728920,鑫苑壹品世家,赵巷镇
id5011063736004,毕加索花园小镇,张堰镇
id5011063742582,绿地无双,南桥镇
id5011063789495,绿地朱家角1号,朱家角镇
id5011063812235,正荣御首府,金山卫镇
id5011063813717,中粮南桥半岛,南桥镇
id5011063824305,怀盛怡庭,盈浦街道
id5011063824858,佳源梦想广场,柘林镇
id5011063829713,金辉天鹅湾,南桥镇
id5011063829800,景源名墅,庄行镇
id5011063832815,铭邦华府,南桥镇
id5011063835896,秋月朗庭,南桥镇
id5011063836223,佳源上海小城,四团镇
id5011063837975,新城旭辉府,山阳镇
id5011063882382,大发融悦,盈浦街道
id5011063883530,恒大御景湾,马陆镇
id5011063894409,凌云壹街坊,凌云路街道
id5011063895107,航欣苑,航头镇
id5011063897298,绿地风清苑,奉城镇
id5011063899732,农房唐镇壹号,唐镇
id5011063900773,玉屏南路37号,天山路街道
id5011063908957,汤臣臻园,南桥镇
id5011063909218,天都豪庭,亭林镇
id5011063909411,同济东时区,祝桥镇
id5011063909577,金山万达华府,山阳镇
id5011063909577,金山万达海汇街,山阳镇
id5011063973751,融创外滩壹号院,提篮桥街道
id5011063973828,一品漫城五期,浦江镇
id5011063974479,古北萃庭公寓,安亭镇
id5011065852440900,友谊路142号,友谊路街道
id5011068115005930,龙漕路200弄,漕河泾街道
id5011068115005930,龙漕路200弄70支弄,漕河泾街道
id5011068702994580,西华美路21弄,新虹街道
id5011088085135590,水霞小区,仙霞新村街道
id5011102205731,新街三村,柘林镇
id5011102205768,秀涓路492弄,夏阳街道
id5011102205771,金地艺境松江,永丰街道
id5011102205773,虹古路373号,仙霞新村街道
id5011102205777,庄泾苑,洞泾镇
id5011102205778,青客公寓幸福里,唐镇
id5011102205813,骏丰玲珑坊公寓待合并,马陆镇
id5011102205818,新建路40弄,川沙新镇
id5011102205819,新建路60弄,川沙新镇
id5011102205820,向阳路5号,惠南镇
id5011102205823,磊滨路97号,莘庄工业区
id5011102205827,香溢璟庭,菊园新区管委会
id5011102205827,新城香溢璟庭一期,菊园新区管委会
id5011102205832,兴利苑,浦江镇
id5011102205841,美罗家园润苑,罗店镇
id5011102205842,新城明珠园,朱泾镇
id5011102205880,马桥西街6号,马桥镇
id5011102205887,汇福家园昌盛里,康桥镇
id5011102205940,绿地黄浦滨江,五里桥街道
id5011102205948,新中路750号,朱泾镇
id5011102205979,明祥苑,宣桥镇
id5011102205984,正荣璟园,枫泾镇
id5011102205985,万安世家华园,朱泾镇
id5011102206021,金昌苑四期,朱泾镇
id5011102206055,丽都璟庭,泥城镇
id5011102206059,锦华大厦,南桥镇
id5011102206091,万寿新村金山,金山卫镇
id5011102206092,御景龙庭玲珑公馆,金山卫镇
id5011102206150,万和家园,金山卫镇
id5011102206208,湖山香颂湾,山阳镇
id5011102206271,山新路137弄,山阳镇
id5011102206333,和平二村,张堰镇
id5011102206334,嘉业海悦苑,海湾镇
id5011102206394,华纺和成未来派,亭林镇
id5011102206395,齐贤镇新东街9号,吕巷镇
id5011102206396,齐贤新东街1号,吕巷镇
id5011102206397,齐贤镇新东街2号,吕巷镇
id5011102206398,齐贤新东街3号,吕巷镇
id5011102206460,蓝滨嘉苑,吕巷镇
id5011102206502,徐家桥65号,高行镇
id5011102206516,崧泽华城逸泰雅苑二期,赵巷镇
id5011102206518,凉亭南路25弄,祝桥镇
id5011102206522,恒祥苑,亭林镇
id5011102206525,芦潮港农场西区新村,南汇新城镇
id5011102206526,海滨二村奉贤,海湾镇
id5011102206526,星火农场海滨二村,海湾镇
id5011102206557,沪松路7弄,中山街道
id5011102206559,永康城丽华园,浦江镇
id5011102206560,永康城香樟苑,浦江镇
id5011102206563,东原逸墅,惠南镇
id5011102206564,兴东佳苑二期,惠南镇
id5011102206565,鑫都城紫云华庭,莘庄工业区
id5011102206575,辰丰苑,永丰街道
id5011102206576,农场路16号,惠南镇
id5011102206583,通阳公寓,南桥镇
id5011102206585,泥城路12弄,泥城镇
id5011102206586,锦绣公寓奉贤,南桥镇
id5011102206588,美轮新村,泥城镇
id5011102206595,澳洲国际花园公寓,南桥镇
id5011102206601,欣欣苑小区,惠南镇
id5011102206604,绿庭悦公馆,方松街道
id5011102206605,新松江路905号,方松街道
id5011102206606,奉铭佳苑,奉城镇
id5011102206613,健康路31弄,朱泾镇
id5011102206617,鸿宝二村别墅,南桥镇
id5011102206618,金都雅苑别墅,南桥镇
id5011102206620,紫竹苑奉贤,南桥镇
id5011102206622,三墩花苑,大团镇
id5011102206629,广衍路29弄,惠南镇
id5011102206630,中港美容新村,老港镇
id5011102206634,车站新村奉贤,奉城镇
id5011102206635,新城花屿湾,奉城镇
id5011102206638,油车弄小区,青村镇
id5011102206640,昆阳路362弄,江川路街道
id5011102206646,沪松路50弄,中山街道
id5011102206648,万科云间传奇,方松街道
id5011102206653,申凡公寓,南桥镇
id5011102206658,富康花苑,南桥镇
id5011102206659,育秀公寓,南桥镇
id5011102206662,建设路11弄,江川路街道
id5011102206674,立新南路15弄,南桥镇
id5011102206681,环镇东路99弄,航头镇
id5011102206683,新建路11号,颛桥镇
id5011102206686,塘泾南苑,吴泾镇
id5011102206689,南中路6号,南桥镇
id5011102206690,人民中路新风弄,南桥镇
id5011102206695,体育场路22支弄,南桥镇
id5011102206700,永欣新村,南桥镇
id5011102206702,红旗弄,南桥镇
id5011102206703,新泰馨苑,南桥镇
id5011102206705,宾川路409号,江川路街道
id5011102206707,宾川路395号,江川路街道
id5011102206711,西林南路73号,岳阳街道
id5011102206713,汇延路258弄,浦江镇
id5011102206714,宝业万华城,惠南镇
id5011102206718,中山路56弄,惠南镇
id5011102206721,新建西路88弄,南桥镇
id5011102206723,绿地观邸东区,南桥镇
id5011102206730,立新新村奉贤,南桥镇
id5011102206731,新建中路558弄,南桥镇
id5011102206734,金海苑,南桥镇
id5011102206735,化工新村,南桥镇
id5011102206738,红宾花苑,江川路街道
id5011102206739,普照路23号,岳阳街道
id5011102206740,西林南路55号,岳阳街道
id5011102206742,兴欣花苑,新场镇
id5011102206747,盛和小区,惠南镇
id5011102206748,西门路121弄,惠南镇
id5011102206749,西门大街211弄,惠南镇
id5011102206752,航星新村,南桥镇
id5011102206753,佳兆业8号公寓,庄行镇
id5011102206754,康乐花园闵行,江川路街道
id5011102206761,建南新村,惠南镇
id5011102206762,运河北路1180弄,南桥镇
id5011102206766,长丰新村,青村镇
id5011102206769,悦丰新苑,南桥镇
id5011102206773,富岩路1号,马桥镇
id5011102206774,富岩路16号,马桥镇
id5011102206775,中街153弄,马桥镇
id5011102206777,富岩路17号,马桥镇
id5011102206778,新北新村,新场镇
id5011102206779,富岩路9号,马桥镇
id5011102206780,华亭首府,方松街道
id5011102206782,民乐城惠益绿苑,惠南镇
id5011102206783,水上新村浦东,惠南镇
id5011102206784,东城花苑二村一区,惠南镇
id5011102206786,南郊美墅,南桥镇
id5011102206787,庄南小区,庄行镇
id5011102206788,镇南路11号,高东镇
id5011102206788,镇南路11-13号,高东镇
id5011102206792,中山东路178号,中山街道
id5011102206797,马桥景城馨苑,马桥镇
id5011102206801,东新街19号,马桥镇
id5011102206802,文晋苑,小昆山镇
id5011102206806,乐源城B区,惠南镇
id5011102206807,佳华楼,惠南镇
id5011102206808,朝阳新村,青村镇
id5011102206814,杜家滩15号,岳阳街道
id5011102206815,海赋尚品,江川路街道
id5011102206817,马桥镇西街13号,马桥镇
id5011102206820,永康城浦晨雅苑,浦江镇
id5011102206822,百乐公寓惠南,惠南镇
id5011102206824,北吴路1487号,吴泾镇
id5011102206826,城东路789弄,陆家嘴街道
id5011102206826,无效,陆家嘴街道
id5011102206830,秀月花园,南桥镇
id5011102206830,御景名庭,南桥镇
id5011102206834,万科金域华府,金汇镇
id5011102206836,东原郦湾,金汇镇
id5011102206838,商宝公寓,南桥镇
id5011102206838,商宝兴贤公寓,南桥镇
id5011102206840,中山二路305号,岳阳街道
id5011102206842,和康苑,浦江镇
id5011102206843,永康城永锦苑,浦江镇
id5011102206844,吉宝汇锦城一期,新场镇
id5011102206844,汇锦城一期,新场镇
id5011102206845,五昆路37号,中山街道
id5011102206847,永康城馨宁佳苑,浦江镇
id5011102206849,三湘四季花城牡丹苑,方松街道
id5011102206852,白沙通苑,金汇镇
id5011102206853,白沙恒苑,金汇镇
id5011102206854,白沙西苑,金汇镇
id5011102206855,滨浦新苑七村,浦江镇
id5011102206862,龙湖锦宸公馆,永丰街道
id5011102206863,永康城锦宏苑,浦江镇
id5011102206864,敬南路251弄,马桥镇
id5011102206867,华钜一期,惠南镇
id5011102206867,华钜御庭一期,惠南镇
id5011102206875,金水佳苑,南桥镇
id5011102206884,苏宁荣悦,南桥镇
id5011102206888,曙光新村奉城,奉城镇
id5011102206889,华钜御庭二期公寓,惠南镇
id5011102206889,华钜御庭二期公寓,惠南镇
id5011102206891,华钜御庭三期公寓,惠南镇
id5011102206891,华钜御庭三期别墅,惠南镇
id5011102206894,旭辉安贝尔花园,车墩镇
id5011102206898,乐都路381号,岳阳街道
id5011102206904,祝城路77弄,祝桥镇
id5011102206907,康沈路1472弄,康桥镇
id5011102206914,皇都花园二期,七宝镇
id5011102206915,桃园新城中城苑,周浦镇
id5011102206916,鲁陈路3955弄,浦江镇
id5011102206917,绿地海珀佘山,佘山镇
id5011102206918,国贸天悦佘山,佘山镇
id5011102206919,南辰小区,康桥镇
id5011102206920,川周公路4489号,周浦镇
id5011102206921,川周公路4491号,周浦镇
id5011102206925,朱行新四村,梅陇镇
id5011102206925,朱行三村,梅陇镇
id5011102206927,惠益新苑南苑,惠南镇
id5011102206931,曹建路221号,梅陇镇
id5011102206932,曹建路230弄,梅陇镇
id5011102206937,果园新村金山,吕巷镇
id5011102206940,梓康路395号,康桥镇
id5011102206942,东方康达家苑一期,三林镇
id5011102206942,东方康达家苑一期,三林镇
id5011102206943,东苑绿世界花园三期,莘庄镇
id5011102206950,金丰佳园,梅陇镇
id5011102206952,河畔花园,朱家角镇
id5011102206953,河畔路58弄,朱家角镇
id5011102206955,周东路137号,周浦镇
id5011102206957,新梅公寓二期,莘庄镇
id5011102206962,新梅公寓三期,莘庄镇
id5011102206963,叶家桥路165弄,浦江镇
id5011102206965,银都新村1至7区,颛桥镇
id5011102206967,南郊花园公寓,周浦镇
id5011102206971,瑞康苑,三林镇
id5011102206972,绿梅别墅公寓,梅陇镇
id5011102206976,保利艾庐,周浦镇
id5011102206979,上坤旭辉墅,洞泾镇
id5011102206982,金源别墅,周浦镇
id5011102206982,惠浦公寓,周浦镇
id5011102206985,绿叶小区松江,泗泾镇
id5011102206987,开江中路183号,泗泾镇
id5011102206993,新城云间锦院,永丰街道
id5011102206995,东苑绿世界花园二期,莘庄镇
id5011102206998,桃园新村航头公寓,航头镇
id5011102206998,桃园别墅,航头镇
id5011102207003,天山五村,仙霞新村街道
id5011102207003,天山五村新,仙霞新村街道
id5011102207008,祝康苑,祝桥镇
id5011102207009,祝苑公寓,祝桥镇
id5011102207011,华宛小区,南桥镇
id5011102207014,颛建路62弄,颛桥镇
id5011102207023,颐谷南苑,周浦镇
id5011102207024,金地自在城二期,泗泾镇
id5011102207025,桃李园小区,祝桥镇
id5011102207036,广中路446号,凉城新村街道
id5011102207057,上海康城二期,莘庄镇
id5011102207057,上海康城四期,莘庄镇
id5011102207057,上海康城,莘庄镇
id5011102207057,上海康城一期,莘庄镇
id5011102207057,上海康城三期,莘庄镇
id5011102207058,上海康城二期,莘庄镇
id5011102207060,颐谷北苑,周浦镇
id5011102207063,新凯城尚樱苑,泗泾镇
id5011102207064,金华新村青浦,金泽镇
id5011102207070,沪闵路121弄,江川路街道
id5011102207071,滨浦新苑五村,浦江镇
id5011102207072,后浜新村,朱家角镇
id5011102207073,明天华城三期,周浦镇
id5011102207077,上海康城三期,莘庄镇
id5011102207080,东八公寓中区,周浦镇
id5011102207086,鼓浪路291弄,泗泾镇
id5011102207088,国亭花苑三期,九亭镇
id5011102207107,莘浜路284弄,莘庄镇
id5011102207108,莘浜路428弄,莘庄镇
id5011102207111,康健新村,周浦镇
id5011102207116,汇商公寓,祝桥镇
id5011102207117,张家圩路77弄,朱家角镇
id5011102207117,锦苑,朱家角镇
id5011102207119,南北大街210号,江川路街道
id5011102207129,莘建路230弄,莘庄镇
id5011102207130,南街64号,莘庄镇
id5011102207132,金源商厦,周浦镇
id5011102207133,锦乐馨苑东苑,梅陇镇
id5011102207134,锦乐馨苑西苑,梅陇镇
id5011102207139,阳光城丽景湾PLUS,康桥镇
id5011102207146,新凯家园一期,泗泾镇
id5011102207146,新凯家园二期,泗泾镇
id5011102207146,新凯家园,泗泾镇
id5011102207146,新凯二期,泗泾镇
id5011102207152,国亭花苑四期,九亭镇
id5011102207162,古楼公路519弄,泗泾镇
id5011102207163,莘建路119号,莘庄镇
id5011102207164,青年路208号,七宝镇
id5011102207166,镇中路599弄,赵巷镇
id5011102207187,城中西路9号,盈浦街道
id5011102207188,城中西路27号,盈浦街道
id5011102207189,环城新村青浦,夏阳街道
id5011102207192,川六公路1789弄,川沙新镇
id5011102207201,青松路80弄,盈浦街道
id5011102207203,豪盛苑,盈浦街道
id5011102207204,青年路25弄,七宝镇
id5011102207211,碧林湾南苑华友路150弄,七宝镇
id5011102207213,梅陇路394弄,凌云路街道
id5011102207214,青淞苑,盈浦街道
id5011102207217,物资大楼青浦区,盈浦街道
id5011102207218,新城忆华里二期,盈浦街道
id5011102207219,双桥公寓,盈浦街道
id5011102207220,崧泽华城崧文阁,赵巷镇
id5011102207228,沪南路1351弄,北蔡镇
id5011102207236,莲浦府邸一期公寓,七宝镇
id5011102207236,莲浦府邸二期公寓,七宝镇
id5011102207236,莲浦府邸公寓,七宝镇
id5011102207237,青松路447弄,夏阳街道
id5011102207238,崧文苑,赵巷镇
id5011102207241,湖燕大楼,夏阳街道
id5011102207242,盈浦新村,盈浦街道
id5011102207243,龙胜公寓,漕河泾街道
id5011102207244,川六公路2001弄,川沙新镇
id5011102207244,普陀新村,川沙新镇
id5011102207244,川六公路2001弄待失效,川沙新镇
id5011102207248,富力桃园公寓,香花桥街道
id5011102207256,摩登堂,七宝镇
id5011102207256,碧林湾公寓,七宝镇
id5011102207258,东渡青筑二期,盈浦街道
id5011102207259,东渡和院别墅,盈浦街道
id5011102207259,东渡青筑,盈浦街道
id5011102207266,康健路5号,漕河泾街道
id5011102207272,虹梅南路126弄,凌云路街道
id5011102207274,三林路638号,东明路街道
id5011102207280,青湖轩,赵巷镇
id5011102207282,新城盛景园D区,赵巷镇
id5011102207283,吴宝路27弄50支弄,七宝镇
id5011102207283,嘉丽苑,七宝镇
id5011102207286,黄楼新世纪花苑,川沙新镇
id5011102207287,葛洲坝绿城玉兰花园,香花桥街道
id5011102207288,德州路350弄,上钢新村街道
id5011102207288,德州七村,上钢新村街道
id5011102207290,弘泽欣园,南桥镇
id5011102207291,光华苑北区,长桥街道
id5011102207293,荷景苑,盈浦街道
id5011102207299,江绣苑,祝桥镇
id5011102207312,海霞新苑,祝桥镇
id5011102207315,东方花园三期,七宝镇
id5011102207317,思凡花苑三街坊,祝桥镇
id5011102207318,崧文轩,赵巷镇
id5011102207320,万科海上传奇三期,北蔡镇
id5011102207328,赵华路601弄,赵巷镇
id5011102207329,赵华路603号,赵巷镇
id5011102207330,盈中西路162弄,盈浦街道
id5011102207334,首创禧悦一期,朱家角镇
id5011102207355,百色路133弄小区,长桥街道
id5011102207357,思凡花苑一街坊,祝桥镇
id5011102207357,思凡花苑,祝桥镇
id5011102207358,新海小区青浦,盈浦街道
id5011102207361,施宏小区,祝桥镇
id5011102207366,致鑫公寓,徐泾镇
id5011102207368,航新路260弄,七宝镇
id5011102207369,盛泰家园,祝桥镇
id5011102207373,青赵公路67弄,盈浦街道
id5011102207376,青年路385号,七宝镇
id5011102207377,杨思路562号,三林镇
id5011102207390,东方花园二期,七宝镇
id5011102207392,秀泽路226弄,赵巷镇
id5011102207393,胜利路31弄,盈浦街道
id5011102207394,青年路313号,七宝镇
id5011102207395,君悦湾,徐泾镇
id5011102207400,泰禾红桥,赵巷镇
id5011102207405,青年路244号,七宝镇
id5011102207406,浦三路759弄,南码头路街道
id5011102207409,德川新苑,川沙新镇
id5011102207410,东安路186号,枫林路街道
id5011102207415,孙桥路428弄,张江镇
id5011102207419,云川商汇苑,川沙新镇
id5011102207431,绿洲小区,南码头路街道
id5011102207431,绿洲小区浦东,南码头路街道
id5011102207440,天悦九龙大厦,川沙新镇
id5011102207442,江明路36弄,祝桥镇
id5011102207454,虹梅路3800弄,虹桥街道
id5011102207463,浦东南路4711号,周家渡街道
id5011102207472,虹桥融景,徐泾镇
id5011102207485,华发四季,张江镇
id5011102207487,瑞和锦庭,华新镇
id5011102207487,徐泾北城瑞和锦庭,华新镇
id5011102207493,城南路357号,惠南镇
id5011102207497,昌里路301弄,上钢新村街道
id5011102207502,莲安西路35弄,北蔡镇
id5011102207504,浦三路650弄,南码头路街道
id5011102207509,城南路368弄,川沙新镇
id5011102207510,南桥路51弄,川沙新镇
id5011102207515,紫薇苑,虹桥镇
id5011102207518,浦三路640弄,南码头路街道
id5011102207521,芳芯路363弄,花木街道
id5011102207525,绿地时代名邸,
id5011102207525,绿地新瑅香公馆,
id5011102207530,城南路287弄,川沙新镇
id5011102207537,青杉路318弄,虹桥镇
id5011102207546,城南路232弄,川沙新镇
id5011102207551,徐泾中路1188弄,徐泾镇
id5011102207553,亚莱菲综合大楼,香花桥街道
id5011102207555,紫叶东园,北蔡镇
id5011102207555,紫叶花园,北蔡镇
id5011102207555,紫叶花园东园,北蔡镇
id5011102207562,古北金鹰府,虹桥镇
id5011102207566,妙境路627弄,川沙新镇
id5011102207585,玉兰香苑四期,唐镇
id5011102207586,安顺路371号,虹桥街道
id5011102207589,胶南小区,南码头路街道
id5011102207589,东三里桥路170弄,南码头路街道
id5011102207596,新川路209弄,川沙新镇
id5011102207601,玉兰香苑一期,张江镇
id5011102207608,西泥路130弄,川沙新镇
id5011102207610,玉兰香苑三期,张江镇
id5011102207616,妙境路338弄,川沙新镇
id5011102207617,中山南一路1042号,五里桥街道
id5011102207624,沂南路68号,南码头路街道
id5011102207625,枫林路155号,枫林路街道
id5011102207629,富绅时代公馆,盈浦街道
id5011102207630,南市街16弄,川沙新镇
id5011102207630,南市街小区,川沙新镇
id5011102207632,佳腾花园,川沙新镇
id5011102207636,鹤兴苑,川沙新镇
id5011102207641,金臣汇,华漕镇
id5011102207646,万科时一区商铺无效,新虹街道
id5011102207648,万科时一区二期,新虹街道
id5011102207649,东城壕路8弄,川沙新镇
id5011102207652,玉兰苑,川沙新镇
id5011102207652,玉兰苑川沙,川沙新镇
id5011102207653,金钟苑,川沙新镇
id5011102207661,西市街175弄,川沙新镇
id5011102207663,医学院路128号,枫林路街道
id5011102207666,福定路386弄,重固镇
id5011102207668,益民路45号,廊下镇
id5011102207671,华茂苑,川沙新镇
id5011102207681,万科时一区,新虹街道
id5011102207683,新德路502弄,川沙新镇
id5011102207684,申华公寓,川沙新镇
id5011102207686,安顺路275号,虹桥街道
id5011102207690,西泥路108弄,川沙新镇
id5011102207694,南码头路240弄待失效,南码头路街道
id5011102207694,南码头路240弄,南码头路街道
id5011102207696,华佳苑,川沙新镇
id5011102207705,普育东路36号,半淞园路街道
id5011102207708,瞿溪路118号,半淞园路街道
