resblock_id,jiedao
5011000000199 ,中山街道
5011000000629 ,中山街道
5011000000659 ,中山街道
5011000000874 ,中山街道
5011000000878 ,中山街道
5011000000888 ,中山街道
5011000000894 ,中山街道
5011000000901 ,中山街道
5011000001368 ,中山街道
5011000001500 ,中山街道
5011000001805 ,中山街道
5011000001966 ,中山街道
5011000002119 ,中山街道
5011000002668 ,中山街道
5011000004105 ,中山街道
5011000004219 ,中山街道
5011000004831 ,中山街道
5011000004891 ,中山街道
5011000006475 ,中山街道
5011000007892 ,中山街道
5011000007892 ,中山街道
5011000010834 ,中山街道
5011000010976 ,中山街道
5011000011019 ,中山街道
5011000011030 ,中山街道
5011000011191 ,中山街道
5011000011957 ,中山街道
5011000012441 ,中山街道
5011000012909 ,中山街道
5011000014362 ,中山街道
5011000014439 ,中山街道
5011000014745 ,中山街道
5011000018383 ,中山街道
5011000018394 ,中山街道
5011000018398 ,中山街道
5011000018407 ,中山街道
5011000018662 ,中山街道
5011000018680 ,中山街道
5011000018685 ,中山街道
5011000019077 ,中山街道
5011000019079 ,中山街道
5011000019299 ,中山街道
5011000019314 ,中山街道
5011000019322 ,中山街道
5011000019509 ,中山街道
5011000019685 ,中山街道
5011000019846 ,中山街道
5011000019858 ,中山街道
5011000019860 ,中山街道
5011000019861 ,中山街道
5011000019887 ,中山街道
5011000019895 ,中山街道
5011102206557 ,中山街道
5011102206646 ,中山街道
5011102206792 ,中山街道
5011102206845 ,中山街道
5012764781489950 ,中山街道
5012834013458370 ,中山街道
5013671893315750 ,中山街道
5013915818594080 ,中山街道
5016006853201420 ,中山街道
5016389398891450 ,中山街道
5016389495337840 ,中山街道
5016389501103110 ,中山街道
5016389501103380 ,中山街道
5016389501103900 ,中山街道
5016389506369820 ,中山街道
5016389506370000 ,中山街道
5016389506370250 ,中山街道
5016389543047480 ,中山街道
5016437787789990 ,中山街道
5020030354885160 ,中山街道
509821540057565 ,中山街道
509977363955967 ,中山街道
5011000012515 ,漕河泾街道
5011000015094 ,漕河泾街道
5011000000073 ,漕河泾街道
5011000000565 ,漕河泾街道
5011000001049 ,漕河泾街道
5011000001054 ,漕河泾街道
5011000001057 ,漕河泾街道
5011000001125 ,漕河泾街道
5011000001577 ,漕河泾街道
5011000001714 ,漕河泾街道
5011000002930 ,漕河泾街道
5011000002985 ,漕河泾街道
5011000002992 ,漕河泾街道
5011000004398 ,漕河泾街道
5011000005692 ,漕河泾街道
5011000005713 ,漕河泾街道
5011000006042 ,漕河泾街道
5011000006042 ,漕河泾街道
5011000006246 ,漕河泾街道
5011000006712 ,漕河泾街道
5011000006870 ,漕河泾街道
5011000007047 ,漕河泾街道
5011000007540 ,漕河泾街道
5011000007749 ,漕河泾街道
5011000007758 ,漕河泾街道
5011000007908 ,漕河泾街道
5011000007950 ,漕河泾街道
5011000008144 ,漕河泾街道
5011000008151 ,漕河泾街道
5011000008758 ,漕河泾街道
5011000009069 ,漕河泾街道
5011000009461 ,漕河泾街道
5011000010672 ,漕河泾街道
5011000010821 ,漕河泾街道
5011000011789 ,漕河泾街道
5011000012110 ,漕河泾街道
5011000012298 ,漕河泾街道
5011000012500 ,漕河泾街道
5011000012515 ,漕河泾街道
5011000012773 ,漕河泾街道
5011000012813 ,漕河泾街道
5011000013060 ,漕河泾街道
5011000013144 ,漕河泾街道
5011000013144 ,漕河泾街道
5011000013224 ,漕河泾街道
5011000013354 ,漕河泾街道
5011000013364 ,漕河泾街道
5011000013467 ,漕河泾街道
5011000013559 ,漕河泾街道
5011000013561 ,漕河泾街道
5011000013797 ,漕河泾街道
5011000013847 ,漕河泾街道
5011000013896 ,漕河泾街道
5011000014002 ,漕河泾街道
5011000014110 ,漕河泾街道
5011000014115 ,漕河泾街道
5011000014273 ,漕河泾街道
5011000014284 ,漕河泾街道
5011000014419 ,漕河泾街道
5011000014529 ,漕河泾街道
5011000014669 ,漕河泾街道
5011000014714 ,漕河泾街道
5011000014796 ,漕河泾街道
5011000015056 ,漕河泾街道
5011000015094 ,漕河泾街道
5011000015226 ,漕河泾街道
5011000015229 ,漕河泾街道
5011000015251 ,漕河泾街道
5011000015324 ,漕河泾街道
5011000015355 ,漕河泾街道
5011000015370 ,漕河泾街道
5011000015410 ,漕河泾街道
5011000015505 ,漕河泾街道
5011000015561 ,漕河泾街道
5011000015730 ,漕河泾街道
5011000015740 ,漕河泾街道
5011000015814 ,漕河泾街道
5011000015849 ,漕河泾街道
5011000015856 ,漕河泾街道
5011000016046 ,漕河泾街道
5011000016070 ,漕河泾街道
5011000016078 ,漕河泾街道
5011000016143 ,漕河泾街道
5011000016162 ,漕河泾街道
5011000016167 ,漕河泾街道
5011000016290 ,漕河泾街道
5011000016381 ,漕河泾街道
5011000016599 ,漕河泾街道
5011000016915 ,漕河泾街道
5011000016927 ,漕河泾街道
5011000017068 ,漕河泾街道
5011000017131 ,漕河泾街道
5011000017136 ,漕河泾街道
5011000017212 ,漕河泾街道
5011000017223 ,漕河泾街道
5011000017226 ,漕河泾街道
5011000017690 ,漕河泾街道
5011000017791 ,漕河泾街道
5011000017828 ,漕河泾街道
5011000017853 ,漕河泾街道
5011000017873 ,漕河泾街道
5011000017880 ,漕河泾街道
5011000018196 ,漕河泾街道
5011068115005930 ,漕河泾街道
5011068115005930 ,漕河泾街道
5011102207243 ,漕河泾街道
5011102207266 ,漕河泾街道
5012333657894720 ,漕河泾街道
5016389501104070 ,漕河泾街道
5016389506370150 ,漕河泾街道
5011000012400 ,漕河泾街道
5011000012400 ,漕河泾街道
5011000015432 ,漕河泾街道
5011000004316 ,漕河泾街道
5011000000056 ,枫林路街道
5011000000115 ,枫林路街道
5011000001193 ,枫林路街道
5011000001573 ,枫林路街道
5011000001602 ,枫林路街道
5011000002337 ,枫林路街道
5011000002399 ,枫林路街道
5011000002494 ,枫林路街道
5011000002934 ,枫林路街道
5011000003096 ,枫林路街道
5011000003436 ,枫林路街道
5011000005245 ,枫林路街道
5011000005837 ,枫林路街道
5011000005856 ,枫林路街道
5011000005946 ,枫林路街道
5011000006245 ,枫林路街道
5011000006258 ,枫林路街道
5011000006493 ,枫林路街道
5011000006696 ,枫林路街道
5011000007056 ,枫林路街道
5011000007474 ,枫林路街道
5011000007528 ,枫林路街道
5011000008320 ,枫林路街道
5011000008338 ,枫林路街道
5011000008442 ,枫林路街道
5011000008464 ,枫林路街道
5011000008544 ,枫林路街道
5011000008558 ,枫林路街道
5011000008718 ,枫林路街道
5011000008861 ,枫林路街道
5011000009254 ,枫林路街道
5011000009595 ,枫林路街道
5011000010817 ,枫林路街道
5011000010986 ,枫林路街道
5011000011121 ,枫林路街道
5011000011589 ,枫林路街道
5011000011743 ,枫林路街道
5011000011800 ,枫林路街道
5011000012156 ,枫林路街道
5011000012518 ,枫林路街道
5011000012618 ,枫林路街道
5011000012755 ,枫林路街道
5011000013322 ,枫林路街道
5011000013481 ,枫林路街道
5011000013495 ,枫林路街道
5011000013626 ,枫林路街道
5011000013706 ,枫林路街道
5011000014175 ,枫林路街道
5011000014195 ,枫林路街道
5011000014201 ,枫林路街道
5011000014220 ,枫林路街道
5011000014309 ,枫林路街道
5011000014729 ,枫林路街道
5011000015014 ,枫林路街道
5011000015048 ,枫林路街道
5011000015048 ,枫林路街道
5011000015237 ,枫林路街道
5011000015291 ,枫林路街道
5011000015449 ,枫林路街道
5011000015499 ,枫林路街道
5011000015610 ,枫林路街道
5011000015611 ,枫林路街道
5011000015667 ,枫林路街道
5011000015696 ,枫林路街道
5011000015705 ,枫林路街道
5011000015746 ,枫林路街道
5011000015758 ,枫林路街道
5011000015823 ,枫林路街道
5011000015826 ,枫林路街道
5011000015827 ,枫林路街道
5011000015872 ,枫林路街道
5011000015883 ,枫林路街道
5011000015885 ,枫林路街道
5011000015889 ,枫林路街道
5011000015976 ,枫林路街道
5011000016071 ,枫林路街道
5011000016140 ,枫林路街道
5011000016158 ,枫林路街道
5011000016163 ,枫林路街道
5011000016194 ,枫林路街道
5011000016216 ,枫林路街道
5011000016235 ,枫林路街道
5011000016343 ,枫林路街道
5011000016420 ,枫林路街道
5011000016578 ,枫林路街道
5011000016693 ,枫林路街道
5011000017111 ,枫林路街道
5011000017215 ,枫林路街道
5011000017220 ,枫林路街道
5011000017284 ,枫林路街道
5011000017466 ,枫林路街道
5011000017535 ,枫林路街道
5011000017723 ,枫林路街道
5011000017742 ,枫林路街道
5011000017928 ,枫林路街道
5011000017932 ,枫林路街道
5011000018485 ,枫林路街道
5011000020074 ,枫林路街道
5011000020074 ,枫林路街道
5011102207410 ,枫林路街道
5011102207625 ,枫林路街道
5011000019227 ,虹梅街道
5011000019227 ,虹梅街道
5011882222596580 ,虹梅街道
5011000001916 ,虹梅路街道
5011000002094 ,虹梅路街道
5011000002238 ,虹梅路街道
5011000002765 ,虹梅路街道
5011000003030 ,虹梅路街道
5011000003030 ,虹梅路街道
5011000003525 ,虹梅路街道
5011000005508 ,虹梅路街道
5011000011739 ,虹梅路街道
5011000011739 ,虹梅路街道
5011000011926 ,虹梅路街道
5011000013995 ,虹梅路街道
5011000014965 ,虹梅路街道
5011000015510 ,虹梅路街道
5011000015543 ,虹梅路街道
5011000018430 ,虹梅路街道
5011000013497 ,虹梅路街道
5011000001782 ,湖南路街道
5011000002963 ,湖南路街道
5011000003310 ,湖南路街道
5011000003310 ,湖南路街道
5011000003333 ,湖南路街道
5011000004321 ,湖南路街道
5011000005627 ,湖南路街道
5011000005657 ,湖南路街道
5011000005674 ,湖南路街道
5011000005831 ,湖南路街道
5011000006665 ,湖南路街道
5011000007334 ,湖南路街道
5011000007343 ,湖南路街道
5011000007551 ,湖南路街道
5011000007671 ,湖南路街道
5011000007694 ,湖南路街道
5011000007701 ,湖南路街道
5011000007875 ,湖南路街道
5011000007919 ,湖南路街道
5011000008076 ,湖南路街道
5011000008109 ,湖南路街道
5011000008150 ,湖南路街道
5011000008325 ,湖南路街道
5011000008470 ,湖南路街道
5011000008517 ,湖南路街道
5011000008681 ,湖南路街道
5011000008701 ,湖南路街道
5011000008729 ,湖南路街道
5011000008752 ,湖南路街道
5011000008756 ,湖南路街道
5011000008928 ,湖南路街道
5011000009483 ,湖南路街道
5011000009930 ,湖南路街道
5011000010286 ,湖南路街道
5011000010301 ,湖南路街道
5011000010315 ,湖南路街道
5011000010485 ,湖南路街道
5011000010494 ,湖南路街道
5011000011084 ,湖南路街道
5011000011450 ,湖南路街道
5011000011904 ,湖南路街道
5011000011906 ,湖南路街道
5011000012325 ,湖南路街道
5011000013169 ,湖南路街道
5011000013924 ,湖南路街道
5011000014915 ,湖南路街道
5011000015137 ,湖南路街道
5011000015146 ,湖南路街道
5011000015230 ,湖南路街道
5011000015284 ,湖南路街道
5011000015317 ,湖南路街道
5011000015357 ,湖南路街道
5011000015360 ,湖南路街道
5011000015527 ,湖南路街道
5011000015895 ,湖南路街道
5011000015902 ,湖南路街道
5011000015911 ,湖南路街道
5011000017077 ,湖南路街道
5011000017278 ,湖南路街道
5011000017689 ,湖南路街道
5011000017894 ,湖南路街道
5011000017972 ,湖南路街道
5011000018007 ,湖南路街道
5011000018046 ,湖南路街道
5011000018076 ,湖南路街道
5011000018125 ,湖南路街道
5011000018370 ,湖南路街道
5012970475926010 ,湖南路街道
5014278959836710 ,湖南路街道
5014279555427570 ,湖南路街道
5016389495337780 ,湖南路街道
5016612386442430 ,湖南路街道
5016635237248790 ,湖南路街道
5016635417605040 ,湖南路街道
509821540319307 ,湖南路街道
5011000007543 ,湖南路街道
5011000007968 ,湖南路街道
5011000010195 ,湖南路街道
5016635237248760 ,湖南路街道
5016635417605040 ,湖南路街道
5011000008371 ,湖南路街道
5011000010112 ,湖南路街道
5011000002490 ,华泾镇
5011000005330 ,华泾镇
5011000009191 ,华泾镇
5011000009441 ,华泾镇
5011000010018 ,华泾镇
5011000010442 ,华泾镇
5011000010442 ,华泾镇
5011000012517 ,华泾镇
5011000012943 ,华泾镇
5011000013182 ,华泾镇
5011000013733 ,华泾镇
5011000014947 ,华泾镇
5011000015645 ,华泾镇
5011000015649 ,华泾镇
5011000015649 ,华泾镇
5011000015668 ,华泾镇
5011000016225 ,华泾镇
5011000016270 ,华泾镇
5011000017395 ,华泾镇
5011000017503 ,华泾镇
5011000017593 ,华泾镇
5011000020111 ,华泾镇
5012225019129920 ,华泾镇
5011000004307 ,华泾镇
5011000005378 ,华泾镇
5011000010662 ,康健新村街道
5011000016805 ,康健新村街道
5011000014593 ,康健新村街道
5011000001056 ,康健新村街道
5011000001058 ,康健新村街道
5011000002313 ,康健新村街道
5011000002362 ,康健新村街道
5011000002533 ,康健新村街道
5011000002831 ,康健新村街道
5011000002851 ,康健新村街道
5011000003763 ,康健新村街道
5011000003763 ,康健新村街道
5011000003775 ,康健新村街道
5011000004832 ,康健新村街道
5011000006682 ,康健新村街道
5011000007147 ,康健新村街道
5011000008155 ,康健新村街道
5011000008498 ,康健新村街道
5011000009457 ,康健新村街道
5011000010225 ,康健新村街道
5011000010589 ,康健新村街道
5011000010662 ,康健新村街道
5011000010664 ,康健新村街道
5011000010971 ,康健新村街道
5011000011056 ,康健新村街道
5011000011188 ,康健新村街道
5011000011978 ,康健新村街道
5011000012202 ,康健新村街道
5011000012279 ,康健新村街道
5011000012322 ,康健新村街道
5011000012530 ,康健新村街道
5011000012761 ,康健新村街道
5011000012897 ,康健新村街道
5011000013095 ,康健新村街道
5011000013490 ,康健新村街道
5011000013698 ,康健新村街道
5011000013908 ,康健新村街道
5011000014023 ,康健新村街道
5011000014153 ,康健新村街道
5011000014243 ,康健新村街道
5011000014408 ,康健新村街道
5011000014478 ,康健新村街道
5011000014512 ,康健新村街道
5011000014593 ,康健新村街道
5011000014593 ,康健新村街道
5011000014801 ,康健新村街道
5011000014938 ,康健新村街道
5011000014943 ,康健新村街道
5011000015024 ,康健新村街道
5011000015029 ,康健新村街道
5011000015039 ,康健新村街道
5011000015183 ,康健新村街道
5011000015389 ,康健新村街道
5011000015503 ,康健新村街道
5011000015722 ,康健新村街道
5011000016199 ,康健新村街道
5011000016653 ,康健新村街道
5011000016686 ,康健新村街道
5011000016805 ,康健新村街道
5011000017292 ,康健新村街道
5011000017354 ,康健新村街道
5011000017460 ,康健新村街道
5011000017931 ,康健新村街道
5011000018791 ,康健新村街道
5011000018962 ,康健新村街道
509821540319310 ,康健新村街道
5011000001670 ,凌云路街道
5011000003814 ,凌云路街道
5011000004822 ,凌云路街道
5011000005730 ,凌云路街道
5011000006253 ,凌云路街道
5011000006483 ,凌云路街道
5011000007482 ,凌云路街道
5011000008466 ,凌云路街道
5011000008641 ,凌云路街道
5011000009854 ,凌云路街道
5011000011327 ,凌云路街道
5011000011333 ,凌云路街道
5011000012016 ,凌云路街道
5011000012030 ,凌云路街道
5011000012168 ,凌云路街道
5011000012248 ,凌云路街道
5011000012376 ,凌云路街道
5011000012430 ,凌云路街道
5011000012794 ,凌云路街道
5011000012806 ,凌云路街道
5011000012933 ,凌云路街道
5011000014088 ,凌云路街道
5011000014616 ,凌云路街道
5011000014629 ,凌云路街道
5011000014982 ,凌云路街道
5011000015102 ,凌云路街道
5011000015150 ,凌云路街道
5011000015395 ,凌云路街道
5011000015636 ,凌云路街道
5011000015679 ,凌云路街道
5011000016165 ,凌云路街道
5011000016166 ,凌云路街道
5011000016214 ,凌云路街道
5011000016223 ,凌云路街道
5011000016522 ,凌云路街道
5011000016723 ,凌云路街道
5011000016724 ,凌云路街道
5011000016932 ,凌云路街道
5011000016941 ,凌云路街道
5011000017311 ,凌云路街道
5011000017443 ,凌云路街道
5011000017612 ,凌云路街道
5011000017677 ,凌云路街道
5011000017919 ,凌云路街道
5011000019181 ,凌云路街道
5011000020026 ,凌云路街道
5011000020036 ,凌云路街道
5011000020036 ,凌云路街道
5011063202790 ,凌云路街道
5011063894409 ,凌云路街道
5011102207213 ,凌云路街道
5011102207272 ,凌云路街道
5011000012818 ,凌云路街道
5011000000840 ,龙华街道
5011000001055 ,龙华街道
5011000001316 ,龙华街道
5011000002872 ,龙华街道
5011000002995 ,龙华街道
5011000003293 ,龙华街道
5011000003645 ,龙华街道
5011000003646 ,龙华街道
5011000004173 ,龙华街道
5011000004425 ,龙华街道
5011000005292 ,龙华街道
5011000005304 ,龙华街道
5011000005403 ,龙华街道
5011000005479 ,龙华街道
5011000006873 ,龙华街道
5011000007268 ,龙华街道
5011000008678 ,龙华街道
5011000008864 ,龙华街道
5011000009272 ,龙华街道
5011000009456 ,龙华街道
5011000009460 ,龙华街道
5011000009639 ,龙华街道
5011000010588 ,龙华街道
5011000011165 ,龙华街道
5011000011219 ,龙华街道
5011000011784 ,龙华街道
5011000012784 ,龙华街道
5011000013779 ,龙华街道
5011000013844 ,龙华街道
5011000013852 ,龙华街道
5011000013999 ,龙华街道
5011000014285 ,龙华街道
5011000014534 ,龙华街道
5011000014700 ,龙华街道
5011000015262 ,龙华街道
5011000015512 ,龙华街道
5011000015597 ,龙华街道
5011000015817 ,龙华街道
5011000015817 ,龙华街道
5011000015831 ,龙华街道
5011000015859 ,龙华街道
5011000015859 ,龙华街道
5011000015961 ,龙华街道
5011000016204 ,龙华街道
5011000016582 ,龙华街道
5011000016736 ,龙华街道
5011000017090 ,龙华街道
5011000017590 ,龙华街道
5011000017590 ,龙华街道
5011000017877 ,龙华街道
5011000019985 ,龙华街道
5011000020010 ,龙华街道
5012970721292380 ,龙华街道
509821540319262 ,龙华街道
5011000000085 ,天平路街道
5011000001613 ,天平路街道
5011000001929 ,天平路街道
5011000002910 ,天平路街道
5011000003528 ,天平路街道
5011000005524 ,天平路街道
5011000005606 ,天平路街道
5011000005613 ,天平路街道
5011000005652 ,天平路街道
5011000006024 ,天平路街道
5011000006236 ,天平路街道
5011000006254 ,天平路街道
5011000006655 ,天平路街道
5011000006727 ,天平路街道
5011000006850 ,天平路街道
5011000007057 ,天平路街道
5011000007150 ,天平路街道
5011000007286 ,天平路街道
5011000007340 ,天平路街道
5011000007350 ,天平路街道
5011000007549 ,天平路街道
5011000007685 ,天平路街道
5011000007943 ,天平路街道
5011000008075 ,天平路街道
5011000008164 ,天平路街道
5011000008555 ,天平路街道
5011000008576 ,天平路街道
5011000008727 ,天平路街道
5011000008731 ,天平路街道
5011000008757 ,天平路街道
5011000008761 ,天平路街道
5011000008765 ,天平路街道
5011000008882 ,天平路街道
5011000008930 ,天平路街道
5011000008943 ,天平路街道
5011000008997 ,天平路街道
5011000009409 ,天平路街道
5011000009928 ,天平路街道
5011000010082 ,天平路街道
5011000010280 ,天平路街道
5011000010296 ,天平路街道
5011000010322 ,天平路街道
5011000010360 ,天平路街道
5011000010482 ,天平路街道
5011000010502 ,天平路街道
5011000010517 ,天平路街道
5011000010918 ,天平路街道
5011000011268 ,天平路街道
5011000011424 ,天平路街道
5011000011485 ,天平路街道
5011000011592 ,天平路街道
5011000011708 ,天平路街道
5011000011878 ,天平路街道
5011000011881 ,天平路街道
5011000011909 ,天平路街道
5011000011969 ,天平路街道
5011000011970 ,天平路街道
5011000012178 ,天平路街道
5011000012429 ,天平路街道
5011000012602 ,天平路街道
5011000013894 ,天平路街道
5011000015012 ,天平路街道
5011000015038 ,天平路街道
5011000015090 ,天平路街道
5011000015136 ,天平路街道
5011000015151 ,天平路街道
5011000015167 ,天平路街道
5011000015191 ,天平路街道
5011000015258 ,天平路街道
5011000015270 ,天平路街道
5011000015321 ,天平路街道
5011000015343 ,天平路街道
5011000015509 ,天平路街道
5011000015511 ,天平路街道
5011000015534 ,天平路街道
5011000015549 ,天平路街道
5011000015618 ,天平路街道
5011000015689 ,天平路街道
5011000015726 ,天平路街道
5011000015867 ,天平路街道
5011000015868 ,天平路街道
5011000015892 ,天平路街道
5011000015903 ,天平路街道
5011000015904 ,天平路街道
5011000015908 ,天平路街道
5011000015984 ,天平路街道
5011000016051 ,天平路街道
5011000016056 ,天平路街道
5011000016072 ,天平路街道
5011000016242 ,天平路街道
5011000016333 ,天平路街道
5011000016391 ,天平路街道
5011000016462 ,天平路街道
5011000016595 ,天平路街道
5011000016600 ,天平路街道
5011000016665 ,天平路街道
5011000016754 ,天平路街道
5011000016801 ,天平路街道
5011000016803 ,天平路街道
5011000016870 ,天平路街道
5011000016875 ,天平路街道
5011000016920 ,天平路街道
5011000017094 ,天平路街道
5011000017112 ,天平路街道
5011000017158 ,天平路街道
5011000017189 ,天平路街道
5011000017345 ,天平路街道
5011000017360 ,天平路街道
5011000017394 ,天平路街道
5011000017607 ,天平路街道
5011000017910 ,天平路街道
5011000017915 ,天平路街道
5011000017923 ,天平路街道
5011000017926 ,天平路街道
5011000017927 ,天平路街道
5011000017937 ,天平路街道
5011000018255 ,天平路街道
5011000018299 ,天平路街道
5011102207759 ,天平路街道
5011883051495790 ,天平路街道
5012970614862470 ,天平路街道
5012970660737030 ,天平路街道
5012970799411410 ,天平路街道
509821540319351 ,天平路街道
5011000001623 ,田林街道
5011000002073 ,田林街道
5011000002451 ,田林街道
5011000002824 ,田林街道
5011000002997 ,田林街道
5011000003145 ,田林街道
5011000004713 ,田林街道
5011000005334 ,田林街道
5011000006439 ,田林街道
5011000006577 ,田林街道
5011000007059 ,田林街道
5011000008879 ,田林街道
5011000009002 ,田林街道
5011000010635 ,田林街道
5011000010862 ,田林街道
5011000011772 ,田林街道
5011000012572 ,田林街道
5011000012666 ,田林街道
5011000012703 ,田林街道
5011000013378 ,田林街道
5011000013506 ,田林街道
5011000013634 ,田林街道
5011000013730 ,田林街道
5011000013845 ,田林街道
5011000013921 ,田林街道
5011000014095 ,田林街道
5011000014202 ,田林街道
5011000014277 ,田林街道
5011000014374 ,田林街道
5011000014390 ,田林街道
5011000014558 ,田林街道
5011000014600 ,田林街道
5011000014877 ,田林街道
5011000014968 ,田林街道
5011000015248 ,田林街道
5011000015326 ,田林街道
5011000015474 ,田林街道
5011000015482 ,田林街道
5011000015750 ,田林街道
5011000015785 ,田林街道
5011000015829 ,田林街道
5011000015891 ,田林街道
5011000016007 ,田林街道
5011000016048 ,田林街道
5011000016077 ,田林街道
5011000016154 ,田林街道
5011000016319 ,田林街道
5011000016319 ,田林街道
5011000016338 ,田林街道
5011000016539 ,田林街道
5011000016567 ,田林街道
5011000017327 ,田林街道
5011000017332 ,田林街道
5011000017381 ,田林街道
5011000017410 ,田林街道
5011000017433 ,田林街道
5011000017490 ,田林街道
5011000017616 ,田林街道
5011000017731 ,田林街道
5011000017775 ,田林街道
5011000017845 ,田林街道
5011000017864 ,田林街道
5011000017905 ,田林街道
5011000017966 ,田林街道
5011000018120 ,田林街道
5011000018468 ,田林街道
5011063203074 ,田林街道
5012970599658440 ,田林街道
5016389398891460 ,田林街道
5020030770332370 ,田林街道
509821540058073 ,田林街道
509870371991514 ,田林街道
5011000016898 ,斜土路街道
5011000016031 ,斜土路街道
5011000000083 ,斜土路街道
5011000000702 ,斜土路街道
5011000001438 ,斜土路街道
5011000002903 ,斜土路街道
5011000003292 ,斜土路街道
5011000003576 ,斜土路街道
5011000003762 ,斜土路街道
5011000003894 ,斜土路街道
5011000003906 ,斜土路街道
5011000003911 ,斜土路街道
5011000004121 ,斜土路街道
5011000004333 ,斜土路街道
5011000004391 ,斜土路街道
5011000004476 ,斜土路街道
5011000004951 ,斜土路街道
5011000005656 ,斜土路街道
5011000006096 ,斜土路街道
5011000006242 ,斜土路街道
5011000006487 ,斜土路街道
5011000007923 ,斜土路街道
5011000007923 ,斜土路街道
5011000008094 ,斜土路街道
5011000008129 ,斜土路街道
5011000008372 ,斜土路街道
5011000008688 ,斜土路街道
5011000008690 ,斜土路街道
5011000008725 ,斜土路街道
5011000008741 ,斜土路街道
5011000008771 ,斜土路街道
5011000009435 ,斜土路街道
5011000009449 ,斜土路街道
5011000010955 ,斜土路街道
5011000011036 ,斜土路街道
5011000011616 ,斜土路街道
5011000012049 ,斜土路街道
5011000012100 ,斜土路街道
5011000012613 ,斜土路街道
5011000012775 ,斜土路街道
5011000012799 ,斜土路街道
5011000013282 ,斜土路街道
5011000013296 ,斜土路街道
5011000013312 ,斜土路街道
5011000013370 ,斜土路街道
5011000013436 ,斜土路街道
5011000013929 ,斜土路街道
5011000014132 ,斜土路街道
5011000014218 ,斜土路街道
5011000014283 ,斜土路街道
5011000014387 ,斜土路街道
5011000014472 ,斜土路街道
5011000014993 ,斜土路街道
